"Date","Week","Month","Year","Location","Rate"
"05/07/2024","18","5","2024","Lower Illinois","315.42"
"05/07/2024","18","5","2024","Twin Cities","347.00"
"04/30/2024","17","4","2024","Mid-Mississippi","298.00"
"04/30/2024","17","4","2024","Cairo-Memphis","197.81"
"04/30/2024","17","4","2024","Lower Ohio","246.56"
"04/30/2024","17","4","2024","Cincinnati","246.56"
"04/30/2024","17","4","2024","St. Louis","211.41"
"04/30/2024","17","4","2024","Lower Illinois","295.94"
"04/30/2024","17","4","2024","Twin Cities","328.00"
"04/23/2024","16","4","2024","Cincinnati","236.94"
"04/23/2024","16","4","2024","Cairo-Memphis","200.56"
"04/23/2024","16","4","2024","Lower Ohio","236.94"
"04/23/2024","16","4","2024","St. Louis","207.36"
"04/23/2024","16","4","2024","Lower Illinois","271.94"
"04/23/2024","16","4","2024","Mid-Mississippi","277.00"
"04/23/2024","16","4","2024","Twin Cities","317.00"
"04/16/2024","15","4","2024","Twin Cities","328.00"
"04/16/2024","15","4","2024","Cairo-Memphis","211.88"
"04/16/2024","15","4","2024","Lower Ohio","245.94"
"04/16/2024","15","4","2024","Cincinnati","245.94"
"04/16/2024","15","4","2024","St. Louis","216.72"
"04/16/2024","15","4","2024","Lower Illinois","295.31"
"04/16/2024","15","4","2024","Mid-Mississippi","303.00"
"04/09/2024","14","4","2024","Mid-Mississippi","326.00"
"04/09/2024","14","4","2024","Cairo-Memphis","219.29"
"04/09/2024","14","4","2024","Lower Ohio","276.07"
"04/09/2024","14","4","2024","Cincinnati","276.07"
"04/09/2024","14","4","2024","St. Louis","227.68"
"04/09/2024","14","4","2024","Lower Illinois","316.43"
"04/09/2024","14","4","2024","Twin Cities","356.00"
"04/02/2024","13","4","2024","Lower Illinois","335.94"
"04/02/2024","13","4","2024","Cairo-Memphis","227.50"
"04/02/2024","13","4","2024","Lower Ohio","293.75"
"04/02/2024","13","4","2024","Twin Cities","379.00"
"04/02/2024","13","4","2024","Cincinnati","293.75"
"04/02/2024","13","4","2024","St. Louis","240.94"
"04/02/2024","13","4","2024","Mid-Mississippi","347.00"
"03/26/2024","12","3","2024","Twin Cities","394.00"
"03/26/2024","12","3","2024","Cairo-Memphis","233.57"
"03/26/2024","12","3","2024","Lower Ohio","310.71"
"03/26/2024","12","3","2024","Cincinnati","310.71"
"03/26/2024","12","3","2024","St. Louis","259.29"
"03/26/2024","12","3","2024","Lower Illinois","355.71"
"03/26/2024","12","3","2024","Mid-Mississippi","369.00"
"03/19/2024","11","3","2024","Twin Cities","401.00"
"03/19/2024","11","3","2024","Cairo-Memphis","243.13"
"03/19/2024","11","3","2024","Lower Ohio","318.44"
"03/19/2024","11","3","2024","Cincinnati","318.44"
"03/19/2024","11","3","2024","St. Louis","271.25"
"03/19/2024","11","3","2024","Lower Illinois","376.88"
"03/19/2024","11","3","2024","Mid-Mississippi","384.00"
"03/12/2024","10","3","2024","Mid-Mississippi","384.00"
"03/12/2024","10","3","2024","Cairo-Memphis","246.56"
"03/12/2024","10","3","2024","Lower Ohio","314.06"
"03/12/2024","10","3","2024","Cincinnati","314.06"
"03/12/2024","10","3","2024","St. Louis","263.75"
"03/12/2024","10","3","2024","Lower Illinois","363.13"
"03/12/2024","10","3","2024","Twin Cities",
"03/05/2024","9","3","2024","Mid-Mississippi","363.00"
"03/05/2024","9","3","2024","Cairo-Memphis","250.00"
"03/05/2024","9","3","2024","Lower Ohio","309.64"
"03/05/2024","9","3","2024","Cincinnati","309.64"
"03/05/2024","9","3","2024","St. Louis","267.86"
"03/05/2024","9","3","2024","Lower Illinois","350.71"
"03/05/2024","9","3","2024","Twin Cities",
"02/27/2024","8","2","2024","Twin Cities",
"02/27/2024","8","2","2024","Cairo-Memphis","262.19"
"02/27/2024","8","2","2024","Lower Ohio","344.06"
"02/27/2024","8","2","2024","Cincinnati","344.06"
"02/27/2024","8","2","2024","St. Louis","279.38"
"02/27/2024","8","2","2024","Lower Illinois","370.00"
"02/27/2024","8","2","2024","Mid-Mississippi","379.00"
"02/20/2024","7","2","2024","Twin Cities",
"02/20/2024","7","2","2024","Cairo-Memphis","295.63"
"02/20/2024","7","2","2024","Lower Ohio","413.75"
"02/20/2024","7","2","2024","Cincinnati","413.75"
"02/20/2024","7","2","2024","St. Louis","325.00"
"02/20/2024","7","2","2024","Lower Illinois","422.50"
"02/20/2024","7","2","2024","Mid-Mississippi","447.00"
"02/13/2024","6","2","2024","Mid-Mississippi","475.00"
"02/13/2024","6","2","2024","Cairo-Memphis","343.75"
"02/13/2024","6","2","2024","Lower Ohio","443.75"
"02/13/2024","6","2","2024","Cincinnati","443.75"
"02/13/2024","6","2","2024","St. Louis","365.94"
"02/13/2024","6","2","2024","Lower Illinois","430.00"
"02/13/2024","6","2","2024","Twin Cities",
"02/06/2024","5","2","2024","Mid-Mississippi",
"02/06/2024","5","2","2024","Cairo-Memphis","310.36"
"02/06/2024","5","2","2024","Lower Ohio","436.43"
"02/06/2024","5","2","2024","Cincinnati","436.43"
"02/06/2024","5","2","2024","St. Louis","352.86"
"02/06/2024","5","2","2024","Lower Illinois","451.07"
"02/06/2024","5","2","2024","Twin Cities",
"01/30/2024","4","1","2024","Mid-Mississippi",
"01/30/2024","4","1","2024","Cairo-Memphis","280.94"
"01/30/2024","4","1","2024","Lower Ohio","349.69"
"01/30/2024","4","1","2024","Cincinnati","349.69"
"01/30/2024","4","1","2024","St. Louis","345.63"
"01/30/2024","4","1","2024","Lower Illinois","433.44"
"01/30/2024","4","1","2024","Twin Cities",
"01/23/2024","3","1","2024","Twin Cities",
"01/23/2024","3","1","2024","Cairo-Memphis","270.36"
"01/23/2024","3","1","2024","Lower Ohio","342.50"
"01/23/2024","3","1","2024","Cincinnati","342.50"
"01/23/2024","3","1","2024","St. Louis","323.21"
"01/23/2024","3","1","2024","Lower Illinois","433.21"
"01/23/2024","3","1","2024","Mid-Mississippi",
"01/16/2024","2","1","2024","Twin Cities",
"01/16/2024","2","1","2024","Cairo-Memphis","273.93"
"01/16/2024","2","1","2024","Lower Ohio","351.79"
"01/16/2024","2","1","2024","Cincinnati","351.79"
"01/16/2024","2","1","2024","St. Louis","327.50"
"01/16/2024","2","1","2024","Lower Illinois","431.43"
"01/16/2024","2","1","2024","Mid-Mississippi",
"01/09/2024","1","1","2024","Mid-Mississippi",
"01/09/2024","1","1","2024","Cairo-Memphis","269.69"
"01/09/2024","1","1","2024","Lower Ohio","349.06"
"01/09/2024","1","1","2024","Cincinnati","349.06"
"01/09/2024","1","1","2024","St. Louis","326.25"
"01/09/2024","1","1","2024","Lower Illinois","420.94"
"01/09/2024","1","1","2024","Twin Cities",
"01/02/2024","52","1","2024","Mid-Mississippi",
"01/02/2024","52","1","2024","Cairo-Memphis","274.38"
"01/02/2024","52","1","2024","Lower Ohio","325.94"
"01/02/2024","52","1","2024","Cincinnati","325.94"
"01/02/2024","52","1","2024","St. Louis","319.69"
"01/02/2024","52","1","2024","Lower Illinois","404.06"
"01/02/2024","52","1","2024","Twin Cities",
"12/26/2023","51","12","2023","Twin Cities",
"12/26/2023","51","12","2023","Cairo-Memphis","272.00"
"12/26/2023","51","12","2023","Lower Ohio","342.50"
"12/26/2023","51","12","2023","Cincinnati","342.50"
"12/26/2023","51","12","2023","St. Louis","319.00"
"12/26/2023","51","12","2023","Lower Illinois","400.50"
"12/26/2023","51","12","2023","Mid-Mississippi",
"12/19/2023","50","12","2023","Twin Cities",
"12/19/2023","50","12","2023","Cairo-Memphis","270.00"
"12/19/2023","50","12","2023","Lower Ohio","332.81"
"12/19/2023","50","12","2023","Cincinnati","332.81"
"12/19/2023","50","12","2023","St. Louis","322.19"
"12/19/2023","50","12","2023","Lower Illinois","377.81"
"12/19/2023","50","12","2023","Mid-Mississippi",
"12/12/2023","49","12","2023","Mid-Mississippi","378.00"
"12/12/2023","49","12","2023","Cairo-Memphis","281.25"
"12/12/2023","49","12","2023","Lower Ohio","357.81"
"12/12/2023","49","12","2023","Cincinnati","357.81"
"12/12/2023","49","12","2023","St. Louis","326.88"
"12/12/2023","49","12","2023","Lower Illinois","374.69"
"12/12/2023","49","12","2023","Twin Cities",
"12/05/2023","48","12","2023","Mid-Mississippi","397.00"
"12/05/2023","48","12","2023","Cairo-Memphis","297.19"
"12/05/2023","48","12","2023","Lower Ohio","369.06"
"12/05/2023","48","12","2023","Cincinnati","369.06"
"12/05/2023","48","12","2023","St. Louis","344.22"
"12/05/2023","48","12","2023","Lower Illinois","397.19"
"12/05/2023","48","12","2023","Twin Cities",
"11/28/2023","47","11","2023","Mid-Mississippi","427.00"
"11/28/2023","47","11","2023","Cairo-Memphis","339.06"
"11/28/2023","47","11","2023","Lower Ohio","428.13"
"11/28/2023","47","11","2023","Cincinnati","428.13"
"11/28/2023","47","11","2023","St. Louis","376.88"
"11/28/2023","47","11","2023","Lower Illinois","427.50"
"11/28/2023","47","11","2023","Twin Cities",
"11/21/2023","46","11","2023","Cincinnati","476.88"
"11/21/2023","46","11","2023","Cairo-Memphis","359.38"
"11/21/2023","46","11","2023","Lower Ohio","476.88"
"11/21/2023","46","11","2023","St. Louis","393.13"
"11/21/2023","46","11","2023","Lower Illinois","462.50"
"11/21/2023","46","11","2023","Mid-Mississippi","454.00"
"11/21/2023","46","11","2023","Twin Cities","492.00"
"11/14/2023","45","11","2023","Twin Cities","506.00"
"11/14/2023","45","11","2023","Cairo-Memphis","396.11"
"11/14/2023","45","11","2023","Lower Ohio","611.11"
"11/14/2023","45","11","2023","Cincinnati","611.11"
"11/14/2023","45","11","2023","St. Louis","445.83"
"11/14/2023","45","11","2023","Lower Illinois","495.28"
"11/14/2023","45","11","2023","Mid-Mississippi","493.00"
"11/07/2023","44","11","2023","Mid-Mississippi","485.00"
"11/07/2023","44","11","2023","Cairo-Memphis","402.08"
"11/07/2023","44","11","2023","Lower Ohio","587.50"
"11/07/2023","44","11","2023","Cincinnati","587.50"
"11/07/2023","44","11","2023","St. Louis","466.67"
"11/07/2023","44","11","2023","Lower Illinois","512.50"
"11/07/2023","44","11","2023","Twin Cities","483.00"
"10/31/2023","43","10","2023","Mid-Mississippi","519.00"
"10/31/2023","43","10","2023","Cairo-Memphis","467.50"
"10/31/2023","43","10","2023","Lower Ohio","659.38"
"10/31/2023","43","10","2023","Cincinnati","659.38"
"10/31/2023","43","10","2023","St. Louis","548.44"
"10/31/2023","43","10","2023","Lower Illinois","563.13"
"10/31/2023","43","10","2023","Twin Cities","502.00"
"10/24/2023","42","10","2023","Twin Cities","520.00"
"10/24/2023","42","10","2023","Cairo-Memphis","521.43"
"10/24/2023","42","10","2023","Lower Ohio","708.93"
"10/24/2023","42","10","2023","Cincinnati","708.93"
"10/24/2023","42","10","2023","St. Louis","580.36"
"10/24/2023","42","10","2023","Lower Illinois","635.71"
"10/24/2023","42","10","2023","Mid-Mississippi","581.00"
"10/17/2023","41","10","2023","Twin Cities","565.00"
"10/17/2023","41","10","2023","Cairo-Memphis","546.43"
"10/17/2023","41","10","2023","Lower Ohio","607.14"
"10/17/2023","41","10","2023","Cincinnati","607.14"
"10/17/2023","41","10","2023","St. Louis","577.86"
"10/17/2023","41","10","2023","Lower Illinois","585.71"
"10/17/2023","41","10","2023","Mid-Mississippi","580.00"
"10/10/2023","40","10","2023","Mid-Mississippi","650.00"
"10/10/2023","40","10","2023","Cairo-Memphis","624.44"
"10/10/2023","40","10","2023","Lower Ohio","693.06"
"10/10/2023","40","10","2023","Cincinnati","693.06"
"10/10/2023","40","10","2023","St. Louis","641.67"
"10/10/2023","40","10","2023","Lower Illinois","657.50"
"10/10/2023","40","10","2023","Twin Cities","619.00"
"10/03/2023","39","10","2023","Mid-Mississippi","997.00"
"10/03/2023","39","10","2023","Cairo-Memphis","1,093.75"
"10/03/2023","39","10","2023","Lower Ohio","1,012.50"
"10/03/2023","39","10","2023","Cincinnati","1,012.50"
"10/03/2023","39","10","2023","St. Louis","956.25"
"10/03/2023","39","10","2023","Lower Illinois","987.50"
"10/03/2023","39","10","2023","Twin Cities","857.00"
"09/26/2023","38","9","2023","Lower Illinois","1,000.00"
"09/26/2023","38","9","2023","Cairo-Memphis","1,688.89"
"09/26/2023","38","9","2023","Lower Ohio","1,169.44"
"09/26/2023","38","9","2023","Twin Cities","903.00"
"09/26/2023","38","9","2023","Cincinnati","1,169.44"
"09/26/2023","38","9","2023","St. Louis","1,326.39"
"09/26/2023","38","9","2023","Mid-Mississippi","975.00"
"09/19/2023","37","9","2023","Twin Cities","825.00"
"09/19/2023","37","9","2023","Cairo-Memphis","1,033.33"
"09/19/2023","37","9","2023","Lower Ohio","969.44"
"09/19/2023","37","9","2023","Cincinnati","969.44"
"09/19/2023","37","9","2023","St. Louis","961.11"
"09/19/2023","37","9","2023","Lower Illinois","838.61"
"09/19/2023","37","9","2023","Mid-Mississippi","853.00"
"09/12/2023","36","9","2023","Twin Cities","818.00"
"09/12/2023","36","9","2023","Cairo-Memphis","818.75"
"09/12/2023","36","9","2023","Lower Ohio","743.75"
"09/12/2023","36","9","2023","Cincinnati","743.75"
"09/12/2023","36","9","2023","St. Louis","720.83"
"09/12/2023","36","9","2023","Lower Illinois","764.58"
"09/12/2023","36","9","2023","Mid-Mississippi","744.00"
"09/05/2023","35","9","2023","Mid-Mississippi","641.00"
"09/05/2023","35","9","2023","Cairo-Memphis","695.00"
"09/05/2023","35","9","2023","Lower Ohio","641.07"
"09/05/2023","35","9","2023","Cincinnati","641.07"
"09/05/2023","35","9","2023","St. Louis","637.86"
"09/05/2023","35","9","2023","Lower Illinois","644.64"
"09/05/2023","35","9","2023","Twin Cities","673.00"
"08/29/2023","34","8","2023","Mid-Mississippi","588.00"
"08/29/2023","34","8","2023","Cairo-Memphis","754.69"
"08/29/2023","34","8","2023","Lower Ohio","578.13"
"08/29/2023","34","8","2023","Cincinnati","578.13"
"08/29/2023","34","8","2023","St. Louis","584.69"
"08/29/2023","34","8","2023","Lower Illinois","584.38"
"08/29/2023","34","8","2023","Twin Cities","611.00"
"08/22/2023","33","8","2023","Twin Cities","475.00"
"08/22/2023","33","8","2023","Cairo-Memphis","413.93"
"08/22/2023","33","8","2023","Lower Ohio","408.93"
"08/22/2023","33","8","2023","Cincinnati","408.93"
"08/22/2023","33","8","2023","St. Louis","392.32"
"08/22/2023","33","8","2023","Lower Illinois","397.86"
"08/22/2023","33","8","2023","Mid-Mississippi","415.00"
"08/15/2023","32","8","2023","Twin Cities","465.00"
"08/15/2023","32","8","2023","Cairo-Memphis","387.86"
"08/15/2023","32","8","2023","Lower Ohio","396.07"
"08/15/2023","32","8","2023","Cincinnati","396.07"
"08/15/2023","32","8","2023","St. Louis","358.57"
"08/15/2023","32","8","2023","Lower Illinois","401.79"
"08/15/2023","32","8","2023","Mid-Mississippi","402.00"
"08/08/2023","31","8","2023","Mid-Mississippi","417.00"
"08/08/2023","31","8","2023","Cairo-Memphis","388.75"
"08/08/2023","31","8","2023","Lower Ohio","381.25"
"08/08/2023","31","8","2023","Cincinnati","381.25"
"08/08/2023","31","8","2023","St. Louis","354.38"
"08/08/2023","31","8","2023","Lower Illinois","412.50"
"08/08/2023","31","8","2023","Twin Cities","456.00"
"08/01/2023","30","8","2023","Mid-Mississippi","404.00"
"08/01/2023","30","8","2023","Cairo-Memphis","335.94"
"08/01/2023","30","8","2023","Lower Ohio","337.81"
"08/01/2023","30","8","2023","Cincinnati","337.81"
"08/01/2023","30","8","2023","St. Louis","353.75"
"08/01/2023","30","8","2023","Lower Illinois","394.69"
"08/01/2023","30","8","2023","Twin Cities","459.00"
"07/25/2023","29","7","2023","Mid-Mississippi","397.00"
"07/25/2023","29","7","2023","Cairo-Memphis","317.19"
"07/25/2023","29","7","2023","Lower Ohio","316.56"
"07/25/2023","29","7","2023","Cincinnati","316.56"
"07/25/2023","29","7","2023","St. Louis","340.00"
"07/25/2023","29","7","2023","Lower Illinois","380.94"
"07/25/2023","29","7","2023","Twin Cities","422.00"
"07/18/2023","28","7","2023","Cincinnati","296.07"
"07/18/2023","28","7","2023","Cairo-Memphis","291.79"
"07/18/2023","28","7","2023","Lower Ohio","296.07"
"07/18/2023","28","7","2023","St. Louis","313.75"
"07/18/2023","28","7","2023","Lower Illinois","367.86"
"07/18/2023","28","7","2023","Mid-Mississippi","384.00"
"07/18/2023","28","7","2023","Twin Cities","391.00"
"07/11/2023","27","7","2023","Twin Cities","370.00"
"07/11/2023","27","7","2023","Cairo-Memphis","248.13"
"07/11/2023","27","7","2023","Lower Ohio","257.50"
"07/11/2023","27","7","2023","Cincinnati","257.50"
"07/11/2023","27","7","2023","St. Louis","269.69"
"07/11/2023","27","7","2023","Lower Illinois","310.31"
"07/11/2023","27","7","2023","Mid-Mississippi","319.00"
"07/04/2023","26","7","2023","Mid-Mississippi","290.00"
"07/04/2023","26","7","2023","Cairo-Memphis","234.17"
"07/04/2023","26","7","2023","Lower Ohio","233.06"
"07/04/2023","26","7","2023","Cincinnati","233.06"
"07/04/2023","26","7","2023","St. Louis","243.19"
"07/04/2023","26","7","2023","Lower Illinois","258.61"
"07/04/2023","26","7","2023","Twin Cities","329.00"
"06/27/2023","25","6","2023","Mid-Mississippi","270.00"
"06/27/2023","25","6","2023","Cairo-Memphis","231.67"
"06/27/2023","25","6","2023","Lower Ohio","233.33"
"06/27/2023","25","6","2023","Cincinnati","233.33"
"06/27/2023","25","6","2023","St. Louis","223.33"
"06/27/2023","25","6","2023","Lower Illinois","242.08"
"06/27/2023","25","6","2023","Twin Cities","323.00"
"06/20/2023","24","6","2023","Twin Cities","320.00"
"06/20/2023","24","6","2023","Cairo-Memphis","211.43"
"06/20/2023","24","6","2023","Lower Ohio","223.57"
"06/20/2023","24","6","2023","Cincinnati","223.57"
"06/20/2023","24","6","2023","St. Louis","218.57"
"06/20/2023","24","6","2023","Lower Illinois","238.57"
"06/20/2023","24","6","2023","Mid-Mississippi","268.00"
"06/13/2023","23","6","2023","Twin Cities","347.00"
"06/13/2023","23","6","2023","Cairo-Memphis","207.86"
"06/13/2023","23","6","2023","Lower Ohio","224.29"
"06/13/2023","23","6","2023","Cincinnati","224.29"
"06/13/2023","23","6","2023","St. Louis","206.61"
"06/13/2023","23","6","2023","Lower Illinois","236.43"
"06/13/2023","23","6","2023","Mid-Mississippi","268.00"
"06/06/2023","22","6","2023","Mid-Mississippi","281.00"
"06/06/2023","22","6","2023","Cairo-Memphis","209.29"
"06/06/2023","22","6","2023","Lower Ohio","220.00"
"06/06/2023","22","6","2023","Cincinnati","220.00"
"06/06/2023","22","6","2023","St. Louis","202.14"
"06/06/2023","22","6","2023","Lower Illinois","244.64"
"06/06/2023","22","6","2023","Twin Cities","351.00"
"05/30/2023","21","5","2023","Mid-Mississippi","289.00"
"05/30/2023","21","5","2023","Cairo-Memphis","210.00"
"05/30/2023","21","5","2023","Lower Ohio","222.81"
"05/30/2023","21","5","2023","Cincinnati","222.81"
"05/30/2023","21","5","2023","St. Louis","203.13"
"05/30/2023","21","5","2023","Lower Illinois","254.69"
"05/30/2023","21","5","2023","Twin Cities","361.00"
"05/23/2023","20","5","2023","Lower Illinois","272.50"
"05/23/2023","20","5","2023","Cairo-Memphis","211.43"
"05/23/2023","20","5","2023","Lower Ohio","226.79"
"05/23/2023","20","5","2023","Twin Cities","407.00"
"05/23/2023","20","5","2023","Cincinnati","226.79"
"05/23/2023","20","5","2023","St. Louis","211.43"
"05/23/2023","20","5","2023","Mid-Mississippi","319.00"
"05/16/2023","19","5","2023","Cincinnati","260.94"
"05/16/2023","19","5","2023","Cairo-Memphis","224.69"
"05/16/2023","19","5","2023","Lower Ohio","260.94"
"05/16/2023","19","5","2023","St. Louis","226.25"
"05/16/2023","19","5","2023","Lower Illinois","288.44"
"05/16/2023","19","5","2023","Mid-Mississippi","343.00"
